更新时间,#genre#
喜粤,http://www.hongzhijiaoyu.net:8188/rtp/239.253.43.119:5146
BesTV 4K,http://cloud.sunrisecom.cn:8888/rtp/239.45.1.42:5140
CCTV2,http://www.hongzhijiaoyu.net:8188/rtp/239.77.1.158:5146
东南卫视,http://113.57.93.165:9900/tsfile/live/0137_1.m3u8
深圳电视剧,http://audios.guangyuan.site:8188/rtp/239.77.1.177:5146
好消息壹4Gtv,http://220.135.64.124:5050/li-litv-ftv16/index.m3u8?proxy=true
深圳卫视,http://alist.guangyuan.site:8188/rtp/239.77.1.148:5146
南方卫视,http://111.221.137.155:44330/tsfile/live/1002_1.m3u8?key=txiptv
山东卫视,http://ymz.stkeyu.top:8303/rtp/239.77.0.94:5146
兵器科技,http://ikuai.huase.ltd:8888/rtp/239.253.43.9:5146
财富天下,http://112.123.243.37:50085/tsfile/live/1004_1.m3u8
好消息贰4Gtv,http://220.135.64.124:5050/litv-ftv17/index.m3u8?proxy=true
都市剧场,http://112.254.55.106:22222/rtp/239.253.254.98:8000
茶频道,http://audios.guangyuan.site:8188/rtp/239.77.0.15:5146
湖北卫视,http://www.leehang.cn:18888/rtp/239.77.1.93:5146
广东珠江,http://ymz.stkeyu.top:8303/rtp/239.77.0.1:5146
内蒙古卫视,http://hongzhijiaoyu.net:8188/rtp/239.77.1.55:5146
潮州民生,http://audios.guangyuan.site:8188/rtp/239.253.43.75:5146
央视台球,http://alist.guangyuan.site:8188/rtp/239.253.43.11:5146
广东珠江,http://www.hongzhijiaoyu.net:8188/rtp/239.77.0.1:5146
CCTV-10,http://221.226.51.220:50081/newlive/live/hls/10/live.m3u8
中国教育2台,http://115.58.216.239:4000/rtp/225.1.4.165:1206
小品相声,http://www.hongzhijiaoyu.net:8188/rtp/239.77.0.100:5146
Much (720p),https://fl1.moveonjoy.com/MUCH/index.m3u8
河北卫视,http://112.123.243.37:50085/tsfile/live/0018_1.m3u8
深圳卫视,http://audios.guangyuan.site:8188/rtp/239.77.1.107:5146
世界地理,http://183.57.249.119:8183/tsfile/live/1011_1.m3u8
电视指南,http://ds3622.guangyuan.site:8188/rtp/239.253.43.19:5146
越战越勇,http://audios.guangyuan.site:8188/rtp/239.77.0.111:5146
RTV Noord,https://media.rtvnoord.nl/live/rtvnoord/tv/playlist.m3u8
晴彩广场舞,http://36.20.107.16:8888/rtp/233.50.202.29:5140
唐朝诡事录24,http://cjx.999315.xyz/yzzy/20251117/6698_ad067202/index.m3u8
汕头综合,http://hongzhijiaoyu.net:8188/rtp/239.77.1.130:5146
深圳卫视4K,http://ds3622.guangyuan.site:8188/rtp/239.77.0.67:5146
央广购物,http://karika.myds.me:4022/rtp/239.45.0.35:5140
黑龙江卫视,http://audios.guangyuan.site:8188/rtp/239.77.1.6:5146
哈哈炫动,http://audios.guangyuan.site:8188/rtp/239.77.0.81:5146
Täterjagd,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/642abea1283aa4000805bb5b/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b213442-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=1a665728-c91b-4a5c-84e7-f3f2da5c60cc
翡翠剧集,https://6.cdn.loc.cc/163189.php?id=tvbd
开门大吉,http://ds3622.guangyuan.site:8188/rtp/239.77.0.107:5146
老故事,http://audios.guangyuan.site:8188/rtp/239.77.0.220:5146
江西卫视,http://114.100.195.41:4022/rtp/238.1.78.26:6136
上海都市,http://cloud.sunrisecom.wang:8888/rtp/239.45.3.236:5140
Salto 1 (720p),https://d11lnfpmek70tc.cloudfront.net/nlpo/clr-nlpo/2103d417/index.m3u8
世界地理,http://113.119.25.53:58888/udp/239.253.43.7:5146
江苏影视,https://migu.188766.xyz/?migutoken=5d54d021e9e4f8ea41229220bf5605aa&id=%E6%B1%9F%E8%8B%8F%E5%BD%B1%E8%A7%86%E9%A2%91%E9%81%93&type=yy
自然传奇,http://www.hongzhijiaoyu.net:8188/rtp/239.77.1.85:5146
CCTV2,http://net.manyee.net:18888/rtp/239.77.1.158:5146
乐游,http://karika.myds.me:4022/rtp/239.45.3.135:5140
广东卫视,http://www.yeqi.eu.org:4000/rtp/233.50.201.56:5140
华数剧场,http://ds3622.guangyuan.site:8188/rtp/239.77.1.91:5146
民视新闻,http://220.135.64.124:5050/litv-ftv13/index.m3u8?proxy=true
CCTV1,http://218.13.170.98:9901/tsfile/live/0001_1.m3u8
CGTN,http://audios.guangyuan.site:8188/rtp/239.77.0.199:5146
山东卫视,https://stream1.freetv.fun/shan-dong-wei-shi-33.ctv
山东卫视,http://hongzhijiaoyu.net:8188/rtp/239.77.0.94:5146
广东4K超高清,http://www.hongzhijiaoyu.net:8188/rtp/239.77.1.237:5146
东南卫视,http://218.17.33.178:53290/tsfile/live/0137_1.m3u8?key=txiptv
东南卫视,http://119.135.192.194:10000/rtp/239.77.0.146:5146
河北卫视,http://ds3622.guangyuan.site:8188/rtp/239.77.0.148:5146
兵团卫视,http://alist.guangyuan.site:8188/rtp/239.77.0.48:5146
CGTN法语,http://ds3622.guangyuan.site:8188/rtp/239.77.0.228:5146
浙江卫视,http://cloud.sunrisecom.cn:8888/rtp/239.45.3.178:5140
央视台球,http://hongzhijiaoyu.net:8188/rtp/239.253.43.11:5146
新疆卫视,http://hongzhijiaoyu.net:8188/rtp/239.77.1.53:5146
睛彩青少,http://ymz.stkeyu.top:8303/rtp/239.77.1.22:5146
肇庆综合,http://hongzhijiaoyu.net:8188/rtp/239.253.43.1:5146
揭阳生活,http://www.newcity.fun:18888/rtp/239.77.0.251:5146
时尚运动4Gtv,http://220.135.64.124:5050/4gtv-4gtv014/index.m3u8?proxy=true
河南卫视,http://36.20.107.16:8888/rtp/233.50.201.144:5140
深圳龙岗,http://net.manyee.net:18888/rtp/239.77.1.223:5146
吉林卫视,http://183.162.105.167:8888/rtp/238.1.79.48:4496
陕西卫视,http://ymz.stkeyu.top:8303/rtp/239.77.0.68:5146
RCM (1080p),https://amg01076-lightningintern-rialto-samsungnz-03h40.amagi.tv/playlist/amg01076-lightningintern-rialto-samsungnz/playlist.m3u8
内蒙古卫视,http://cloud.sunrisecom.cn:8888/rtp/239.45.3.225:5140
CCTV7,http://218.15.20.81:3388/hls/17/index.m3u8
安徽卫视,http://mail.njbobo.com:4022/rtp/239.49.8.80:8000
广东卫视高清,http://183.57.249.119:8183/tsfile/live/0125_1.m3u8
CCTV4,http://ymz.stkeyu.top:8303/rtp/239.77.1.163:5146
CCTV-7,http://112.123.243.37:50085/tsfile/live/0008_1.m3u8
广东珠江,http://27.41.245.32:801/hls/25/index.m3u8
睛彩竞技,http://ds3622.guangyuan.site:8188/rtp/239.77.1.20:5146
象棋,http://alist.guangyuan.site:8188/rtp/239.77.0.108:5146
CCTV4美洲,http://www.hongzhijiaoyu.net:8188/rtp/239.253.43.121:5146
重庆卫视,http://183.162.105.167:8888/rtp/238.1.78.31:6176
江苏卫视,http://111.221.137.155:44330/tsfile/live/0135_1.m3u8?key=txiptv
东方财经,http://karika.myds.me:4022/rtp/239.45.0.17:5140
CCTV12,http://113.57.93.165:9900/tsfile/live/0012_1.m3u8
传销,http://hongzhijiaoyu.net:8188/rtp/239.253.43.165:5146
CETV1,http://hongzhijiaoyu.net:8188/rtp/239.77.0.200:5146
CCTV-10,http://113.119.25.53:58888/udp/239.77.0.134:5146
ディズニーチャンネル,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs24&isp=10&bind=0&uin=159413&playseek=0
梅州综合,http://hongzhijiaoyu.net:8188/rtp/239.253.43.123:5146
北京卫视,http://183.220.107.138:4022/rtp/239.11.0.121:5140
Warner TV,https://live.catvod.com/live.php?id=WarnerTV&token=b0c18e09990bc1e13563a0b7a071106743fac98d780ba4e80ee0ae53651b5283%3A1765242952%3AMTAxLjIwNC4yNDcuMTU4
东方影视,http://karika.myds.me:4022/rtp/239.45.3.237:5140
东方购物,http://www.rogerxlj.top:9998/rtp/239.45.3.250:5140
重庆卫视,http://alist.guangyuan.site:8188/rtp/239.77.1.162:5146
河南卫视,http://112.123.243.37:50085/tsfile/live/0121_1.m3u8
陕西卫视,http://116.77.239.26:44300/tsfile/live/0116_2.m3u8?key=txiptv&playlive=0&authid=0
华数剧场,http://ymz.stkeyu.top:8303/rtp/239.77.0.104:5146
CCTV-8,http://112.123.243.37:50085/tsfile/live/0009_1.m3u8
CCTV-17,http://106.52.196.79:80/TV/mui.php?id=cctv17?key=txiptv&playlive=1&authid=0
MBC Gangwon (MBC 강원영동) (1080p) [Not 24/7],http://123.254.93.7:1935/tvlive/livestream2/playlist.m3u8
CCTV8,http://alist.guangyuan.site:8188/rtp/239.77.0.172:5146
吉林卫视,http://183.220.107.138:4022/rtp/239.11.0.35:5140
西藏卫视,http://www.hongzhijiaoyu.net:8188/rtp/239.77.1.49:5146
河北卫视,http://net.manyee.net:18888/rtp/239.77.1.214:5146
揭阳生活,http://audios.guangyuan.site:8188/rtp/239.77.0.251:5146
喜粤,http://audios.guangyuan.site:8188/rtp/239.77.0.193:5146
韶关综合,http://kodbox.guangyuan.site:8188/rtp/239.77.0.117:5146
CCTV14,http://218.15.20.81:3388/hls/34/index.m3u8
吉林卫视,http://cloud.sunrisecom.wang:8888/rtp/239.45.0.6:5140
CCTV5,http://36.36.200.198:44330/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
华数剧场,http://audios.guangyuan.site:8188/rtp/239.77.0.106:5146
Surf Cinema (1080p),https://amg13231-actve-amg13231c4-samsung-nz-3093.playouts.now.amagi.tv/playlist/amg13231-actvefast-surfer-samsungnz/playlist.m3u8
大生意人15集,http://cjx.999315.xyz/yzzy/20251201/10416_cf3d273a/index.m3u8
揭阳生活,http://kodbox.guangyuan.site:8188/rtp/239.77.0.251:5146
老故事,http://alist.guangyuan.site:8188/rtp/239.77.1.197:5146
CCTV17,http://www.hongzhijiaoyu.net:8188/rtp/239.77.0.115:5146
广东卫视,http://ymz.stkeyu.top:8303/rtp/239.77.0.84:5146
CCTV8,http://cloud.sunrisecom.cn:8888/rtp/239.45.1.113:5140
CCTV4美洲,http://115.58.216.239:4000/rtp/225.1.5.32:1343
CCTV3,http://113.57.93.165:9900/tsfile/live/0003_1.m3u8
Televisión Metrópolis 19.1 (1080p) [Not 24/7],https://5e85d90130e77.streamlock.net/6028/6028/playlist.m3u8
书画,http://ds3622.guangyuan.site:8188/rtp/239.77.1.115:5146
民视第一,http://nmk.ioapk.com:5050/li-4gtv-4gtv003/index.m3u8?proxy=true
Action 24 (1080p),http://actionlive.siliconweb.com/actionabr/actiontv/playlist.m3u8
平山湖大峡谷石林,http://gcbsc.v.live.baishancdnx.cn/gc/pshdxg02_1/index.m3u8
CCTV9,http://ds3622.guangyuan.site:8188/rtp/239.77.0.135:5146
广东卫视,http://aklim.f3322.net:18885/rtp/239.45.3.230:5140
广东卫视,http://113.57.93.165:9900/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://ymz.stkeyu.top:8303/rtp/239.77.0.96:5146
DJ劲爆舞曲《在我心中有个你》《东南西北风》《一万个对不起》等,http://vdse.bdstatic.com//8343b02f5e7465d4c5b07e54403438b8.mp4
GEM Onyx,https://still-mud-3642.nqanzvyuupxwcahtfq.workers.dev/?url=https://ca-rt.onetv.app/gemonyx/index-0.m3u8
汕头综合,http://kodbox.guangyuan.site:8188/rtp/239.77.1.130:5146
卫生健康,http://ds3622.guangyuan.site:8188/rtp/239.77.0.212:5146
深圳龙岗,http://audios.guangyuan.site:8188/rtp/239.77.1.223:5146
风云剧场,http://www.leehang.cn:18888/rtp/239.253.43.16:5146
东莞生活,http://hongzhijiaoyu.net:8188/rtp/239.253.43.105:5146
湖南卫视,http://61.163.181.78:85/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.215.134.239:19901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0#http://112.27.235.94:8000/hls/31/index.m3u8
广西卫视,http://ds3622.guangyuan.site:8188/rtp/239.253.43.36:5146
深圳电视剧,http://111.221.137.234:44330/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://119.135.192.194:10000/rtp/239.77.0.47:5146
喜粤,http://kodbox.guangyuan.site:8188/rtp/239.77.0.240:5146
CCTV4K超高清,http://www.hongzhijiaoyu.net:8188/rtp/239.77.0.174:5146
央视台球,http://ymz.stkeyu.top:8303/rtp/239.253.43.11:5146
汕头生活,http://kodbox.guangyuan.site:8188/rtp/239.253.43.46:5146
黑龙江卫视,http://112.123.243.37:50085/tsfile/live/0142_1.m3u8
香山文化,http://www.hongzhijiaoyu.net:8188/rtp/239.253.43.63:5146
广东卫视4K,http://www.leehang.cn:18888/rtp/239.77.0.27:5146
BS-TBS,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs04&isp=10&bind=0&uin=159413&playseek=0
深圳卫视,http://www.negative.top:50000/rtp/233.50.200.188:5140
江门综合,http://ymz.stkeyu.top:8303/rtp/239.77.0.201:5146
重庆卫视,http://183.57.249.119:8183/tsfile/live/0142_1.m3u8
陕西卫视,http://www.leehang.cn:18888/rtp/239.77.0.68:5146
CCTV3,http://ymz.stkeyu.top:8303/rtp/239.77.1.7:5146
CCTV1,http://cloud.sunrisecom.cn:8888/rtp/239.45.3.188:5140
厦门卫视,http://hongzhijiaoyu.net:8188/rtp/239.77.0.96:5146
Majestad Televisión (480p) [Not 24/7],https://livetv.305streamhd.com:3667/live/majestadtvlive.m3u8
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8?
肇庆综合,http://www.hongzhijiaoyu.net:8188/rtp/239.253.43.1:5146
中学生,http://ymz.stkeyu.top:8303/rtp/239.77.1.195:5146
深圳卫视,http://kodbox.guangyuan.site:8188/rtp/239.77.1.107:5146
江苏卫视,http://115.58.216.239:4000/rtp/225.1.4.83:1112
一路向西（完整版）2013年,https://1080p.huyall.com/play/QbYvXMKd/index.m3u8
深圳都市,http://ymz.stkeyu.top:8303/rtp/239.77.1.176:5146
CGTN阿语,http://kodbox.guangyuan.site:8188/rtp/239.253.43.200:5146
河南卫视,http://www.hongzhijiaoyu.net:8188/rtp/239.77.1.229:5146
海南卫视,http://ds3622.guangyuan.site:8188/rtp/239.253.43.101:5146
陕西卫视,http://112.123.243.37:50085/tsfile/live/0109_1.m3u8
青海卫视,http://www.hongzhijiaoyu.net:8188/rtp/239.253.43.125:5146
国学频道,http://www.hongzhijiaoyu.net:8188/rtp/239.77.0.226:5146
湖南卫视,http://221.226.51.220:50081/newlive/live/hls/29/live.m3u8
浙江卫视,http://120.202.94.181:9446/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
广东4K超高清,http://www.hongzhijiaoyu.net:8188/rtp/239.77.0.245:5146
BesTV,http://cloud.sunrisecom.wang:8888/rtp/239.45.1.29:5140
龙华电影,https://stream1.freetv.fun/1178a02eb676ee58293691fdc19fed767b2dc61d866c1fee41447a8503ec0253.m3u8
山西卫视,http://nas.dous.cc:4023/rtp/233.50.200.172:5140
深圳移动,http://ds3622.guangyuan.site:8188/rtp/239.77.1.175:5146
香山文化,http://alist.guangyuan.site:8188/rtp/239.253.43.63:5146
[HD]ช่อง_superone,https://stream1.freetv.fun/27c7e4a1d8602e9e4ff54f43867a48d6f0aa6a05bd00eb2434cd2a492e325f4d.m3u8
半岛新闻,http://220.135.64.124:5050/litv-ftv10/index.m3u8?proxy=true
女性时尚,http://audios.guangyuan.site:8188/rtp/239.253.43.23:5146
高尔夫网球,http://ds3622.guangyuan.site:8188/rtp/239.253.43.22:5146
深圳卫视,http://ds3622.guangyuan.site:8188/rtp/239.77.1.3:5146
重庆卫视,http://112.132.10.54:9901/tsfile/live/0142_1.m3u8
沁阳新闻综合,http://live.dxhmt.cn:9081/tv/10882-1.m3u8
北京卫视4K,http://ymz.stkeyu.top:8303/rtp/239.77.0.2:5146
[BD]moldova 2,https://stream1.freetv.fun/moldova-2-2.m3u8
科幻电影,http://222.186.39.38:8000/882696/index.m3u8
睛彩竞技,http://119.135.192.194:10000/rtp/239.77.1.20:5146
博高球壹4Gtv,http://220.135.64.124:5050/litv-longturn05/index.m3u8?proxy=true
海南卫视,http://36.20.107.16:8888/rtp/233.50.200.165:5140
宁夏卫视,http://115.58.216.239:4000/rtp/225.1.4.43:1072
叮当全集剧集,https://stream1.freetv.fun/b0d449e887438f9f5eda7a8d7ccc6e17def93845ae53da7a905815339b535c14.m3u8
韶关综合,http://www.newcity.fun:18888/rtp/239.77.0.117:5146
飞儿乐团-lydia,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v1e00fgi0000cu0hhh7og65rn9pfdt0g&ratio=720p&line=0
BesTV 4K,http://cloud.sunrisecom.wang:8888/rtp/239.45.1.9:5140
广东卫视,http://218.15.183.23:9901/tsfile/live/23008_1.m3u8
DD India (1080p),https://d3qs3d2rkhfqrt.cloudfront.net/out/v1/ceda14583477426aa162a65392d8ea07/index.m3u8
广东新闻,http://183.10.180.48:202/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&down=1
江苏卫视,http://27.41.245.32:801/hls/42/index.m3u8
贵州卫视,http://www.hongzhijiaoyu.net:8188/rtp/239.77.1.221:5146
云南卫视,http://www.hongzhijiaoyu.net:8188/rtp/239.253.43.100:5146
甘孜综合,http://nas.201606.xyz:4022/udp/239.10.0.32:5140
风云剧场,http://183.57.249.119:8183/tsfile/live/1005_1.m3u8
テレビ朝日,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd06&isp=10&bind=0&uin=159413&playseek=0
睛彩篮球,http://ds3622.guangyuan.site:8188/rtp/239.77.1.21:5146
喜粤,http://www.newcity.fun:18888/rtp/239.77.0.190:5146
财富天下,http://mail.njbobo.com:4022/rtp/239.49.1.29:6000
九屏,http://hongzhijiaoyu.net:8188/rtp/239.77.1.234:5146
CCTV-5,http://119.135.192.194:10000/rtp/239.77.0.170:5146
光良-童话,http://vodcdn.video.taobao.com/oss/ali-video/e2c54a5b89aaa794cfc186c41d2ef348/video.m3u8
嘉佳卡通,http://ds3622.guangyuan.site:8188/rtp/239.77.1.15:5146
风云足球,http://ymz.stkeyu.top:8303/rtp/239.253.43.20:5146
华数剧场,http://www.newcity.fun:18888/rtp/239.77.1.88:5146
卓依婷--电话情思,http://vd3.bdstatic.com/mda-jfghscj8datutink/mda-jfghscj8datutink.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
甘肃卫视,http://ds3622.guangyuan.site:8188/rtp/239.77.1.57:5146
CCTV1,http://www.hongzhijiaoyu.net:8188/rtp/239.77.1.76:5146
睛彩广场舞,http://www.hongzhijiaoyu.net:8188/rtp/239.77.1.23:5146
湖北卫视,http://112.123.243.37:50085/tsfile/live/1001_1.m3u8
TVB星河,https://mgev.188766.xyz/?migutoken=5379f3b89b720611c2b6dd221f6fde4f&id=hk_tvbxh&type=dy
汕尾综合,http://ds3622.guangyuan.site:8188/rtp/239.77.0.25:5146
CCTV12,http://112.123.243.37:50085/tsfile/live/0013_1.m3u8
湖南卫视,http://ymz.stkeyu.top:8303/rtp/239.77.0.88:5146
CH5,https://migu.188766.xyz/?migutoken=be91557f49dafa11f954e52762ffa72b&id=hk_ch5&type=dy
哈哈炫动,http://net.manyee.net:18888/rtp/239.77.1.139:5146
天元围棋,http://kodbox.guangyuan.site:8188/rtp/239.253.43.98:5146
咪视界5,http://nas.201606.xyz:4022/udp/239.10.0.21:5140
HITS,https://live.catvod.com/live.php?id=Hits
广东珠江,http://hongzhijiaoyu.net:8188/rtp/239.77.0.1:5146
央视台球,http://www.newcity.fun:18888/rtp/239.253.43.21:5146
华数剧场,http://www.leehang.cn:18888/rtp/239.77.0.99:5146
重庆卫视,http://ymz.stkeyu.top:8303/rtp/239.77.1.162:5146
央视台球,http://ds3622.guangyuan.site:8188/rtp/239.253.43.11:5146
Al Jazeera (1080p),https://live-hls-apps-aja-fa.getaj.net/AJA/index.m3u8
CCTV1,http://ymz.stkeyu.top:8303/rtp/239.77.1.17:5146
CCTV14,http://ds3622.guangyuan.site:8188/rtp/239.77.0.43:5146
佛山顺德,http://183.10.180.48:202/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&down=1
BesTV,http://cloud.sunrisecom.cn:8888/rtp/239.45.1.15:5140
CCTV10,http://183.11.239.36:808/hls/28/index.m3u8
河南卫视,http://www.newcity.fun:18888/rtp/239.77.1.229:5146
辽宁卫视,http://183.162.105.167:8888/rtp/238.1.78.21:6096
肇庆生活,http://ds3622.guangyuan.site:8188/rtp/239.253.43.2:5146
梁咏琪-灰姑娘,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000c3r9krjc77u4v5e0hcig&ratio=720p&line=0
CCTV3,http://kodbox.guangyuan.site:8188/rtp/239.77.1.7:5146
广东珠江,http://audios.guangyuan.site:8188/rtp/239.77.0.114:5146
山东教育卫视,http://ymz.stkeyu.top:8303/rtp/239.77.0.83:5146
深圳少儿,http://hongzhijiaoyu.net:8188/rtp/239.77.1.244:5146
金鹰卡通,http://183.57.249.119:8183/tsfile/live/0123_1.m3u8
发现之旅,http://www.leehang.cn:18888/rtp/239.253.43.127:5146
广东珠江,http://218.15.183.23:9901/tsfile/live/23009_1.m3u8
大生意人30集,http://cjx.999315.xyz/yzzy/20251209/2805_564645fb/index.m3u8
TBSテレビ,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=gd04&isp=10&bind=0&uin=159413&playseek=0
云南卫视,http://kodbox.guangyuan.site:8188/rtp/239.253.43.37:5146
CCTV9,http://218.15.20.81:3388/hls/31/index.m3u8
甘肃卫视,http://audios.guangyuan.site:8188/rtp/239.77.0.189:5146
兵团卫视,http://ymz.stkeyu.top:8303/rtp/239.77.1.80:5146
央视台球,http://kodbox.guangyuan.site:8188/rtp/239.253.43.11:5146
经济科教,http://ds3622.guangyuan.site:8188/rtp/239.77.0.167:5146
怀旧剧场,http://www.newcity.fun:18888/rtp/239.253.43.25:5146
四川卫视,http://183.162.105.167:8888/rtp/238.1.78.30:6168
高尔夫网球,http://hongzhijiaoyu.net:8188/rtp/239.253.43.22:5146
《楚山宝》,http://gcw.bdcdn.shoujiduoduo.com/v/191122/1ade9113a8bcc9385cc6e9df9871a27e.mp4
广东体育高清,http://183.57.249.119:8183/tsfile/live/1000_1.m3u8
明珠台,https://migu.188766.xyz/?migutoken=bf0924af4389301debfca391cdfea3b4&id=pearl_twn&type=dy
浙江卫视,http://www.rogerxlj.top:9998/rtp/239.45.3.178:5140
湖南卫视,http://nas.201606.xyz:4022/udp/239.11.0.119:5140
贵州卫视,http://112.123.243.37:50085/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://kodbox.guangyuan.site:8188/rtp/239.253.43.100:5146
河南卫视,http://112.123.243.37:50085/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
广东影视,http://183.10.180.48:202/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&down=1
东方购物,http://liuwenxiaokevin.top:14044/rtp/239.45.1.111:5140
CCTV-14,http://119.135.192.194:10000/rtp/239.77.0.133:5146
湖南张家界天门山西线玻璃栈道,http://gcbsc.v.live.baishancdnx.cn/gc/tms05_1/index.m3u8
风云剧场,http://www.hongzhijiaoyu.net:8188/rtp/239.253.43.16:5146
CCTV2,http://111.9.163.109:55555/tsfile/live/0002_1.m3u8?key=txiptv
广州法治,http://ymz.stkeyu.top:8303/rtp/239.253.43.74:5146
ABC News Live 3 (720p),https://abcnews-streams.akamaized.net/hls/live/2023562/abcnewshudson3/master_4000.m3u8
山东体育,http://112.254.55.106:22222/rtp/239.253.254.22:8000
东南卫视,http://183.162.105.167:8888/rtp/238.1.78.22:6104
汽摩,http://ymz.stkeyu.top:8303/rtp/239.77.0.209:5146
海南卫视,http://ymz.stkeyu.top:8303/rtp/239.253.43.101:5146
湖南卫视,http://27.41.245.32:801/hls/27/index.m3u8
新疆卫视,http://nas.201606.xyz:4022/udp/239.11.0.58:5140
大湾区卫视,http://alist.guangyuan.site:8188/rtp/239.77.0.215:5146
深圳体育,http://ikuai.haleeyo.cn:9003/rtp/239.77.1.140:5146
青海卫视,http://audios.guangyuan.site:8188/rtp/239.253.43.125:5146
华数经典电影,http://123.145.30.231:8001/udp/225.0.4.48:7980
阳江生活,http://kodbox.guangyuan.site:8188/rtp/239.253.43.83:5146
广东卫视,http://audios.guangyuan.site:8188/rtp/239.77.0.84:5146
CCTV7,http://www.hongzhijiaoyu.net:8188/rtp/239.77.0.36:5146
广西卫视,http://ymz.stkeyu.top:8303/rtp/239.77.0.139:5146
第一剧场,http://183.10.180.48:202/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&down=1
Global TV (720p),https://stmv4.voxtvhd.com.br/globaltv/globaltv/playlist.m3u8
华数喜剧影院,http://123.145.30.231:8001/udp/225.0.4.169:7980
风云足球,http://114.107.44.80:8188/rtp/238.1.79.57:4592
五星体育,http://karika.myds.me:4022/rtp/239.45.3.112:5140
CCTV5,http://36.20.107.16:8888/rtp/233.50.201.197:5140
CCTV11,http://alist.guangyuan.site:8188/rtp/239.77.1.84:5146
汕头生活,http://ymz.stkeyu.top:8303/rtp/239.253.43.46:5146
CCTV3,http://audios.guangyuan.site:8188/rtp/239.77.0.169:5146
辽宁卫视,http://123.145.30.231:8001/udp/225.0.4.98:7980
BBCLifestyle,https://live.catvod.com/live.php?id=bbclifestyle_twn
广西卫视,http://115.58.216.239:4000/rtp/225.1.4.31:1060
CCTV1,http://36.20.107.16:8888/rtp/233.50.201.118:5140
CCTV4K超高清,http://audios.guangyuan.site:8188/rtp/239.77.1.180:5146
西藏卫视,http://112.123.243.37:50085/tsfile/live/0141_1.m3u8
陕西卫视,http://112.123.243.37:50085/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
杭州导视,http://www.negative.top:50000/rtp/233.50.201.182:5140
山河枕第23集,http://cjx.999315.xyz/yzzy/20251108/5869_4c26774d/index.m3u8
环球奇观,http://audios.guangyuan.site:8188/rtp/239.77.1.198:5146
云浮综合,http://alist.guangyuan.site:8188/rtp/239.77.0.253:5146
海南卫视,http://112.132.10.54:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11,http://112.123.243.37:50085/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://kodbox.guangyuan.site:8188/rtp/239.77.1.103:5146
江苏城市,http://mail.njbobo.com:4022/rtp/239.49.8.107:8000
CCTV7,http://27.41.245.32:801/hls/7/index.m3u8
韶关综合,http://audios.guangyuan.site:8188/rtp/239.77.0.117:5146
怀旧剧场,http://www.rogerxlj.top:9998/rtp/239.45.0.49:5140
风云足球,http://www.newcity.fun:18888/rtp/239.253.43.20:5146
都市剧场,http://www.rogerxlj.top:9998/rtp/239.45.3.136:5140
绵阳新闻综合,http://nas.201606.xyz:4022/udp/239.10.0.96:5140
北京生活,http://114.242.62.109:888/hls/23/index.m3u8
云南大理崇圣寺三塔湖面,http://gcbsc.v.live.baishancdnx.cn/gc/dlst02_1/index.m3u8
深圳卫视,http://cloud.sunrisecom.wang:8888/rtp/239.45.1.115:5140
宁夏卫视,http://kodbox.guangyuan.site:8188/rtp/239.77.1.47:5146
喜粤,http://kodbox.guangyuan.site:8188/rtp/239.77.0.232:5146
河南卫视,http://183.57.249.119:8183/tsfile/live/0139_1.m3u8
